플랜트,위치,설비,고장 모드,고장 원인,고장 조치사항,작동시간,보수시간,상태플래그,Column_10,Column_11,Column_12,Column_13,Column_14,Column_15,Column_16,Column_17,Column_18,Column_19,Column_20,Column_21,Column_22-T,Column_23,Column_24,Column_25,Column_26-T,Column_27,Column_28
인천기지본부,공통 연료가스설비,000000000034028820,,,,17424,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,공통 연료가스설비,000000000034028821,,,,17424,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,공통 연료가스설비,000000000034028822,,,,17424,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 Drain 설비,000000000034028889,,,,17424,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 Drain 설비,000000000034028890,,,,17424,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 Drain 설비,000000000034028891,,,,17424,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,공통 계량설비,000000000034028910,,,,17424,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,공통 계량설비,000000000034028911,,,,17424,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,공통 연료가스설비,000000000034028912,,,,17424,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,공통 연료가스설비,000000000034028913,,,,17424,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,공통 연료가스설비,000000000034028914,,,,17424,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,공통 연료가스설비,000000000034028915,,,,17424,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 2차펌프,000000000034028916,,,,17424,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 2차펌프,000000000034028917,,,,17424,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 2차펌프,000000000034028918,,,,17424,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 2차펌프,000000000034028919,,,,17424,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 2차펌프,000000000034028920,,,,17424,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 2차펌프,000000000034028921,,,,17424,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 2차펌프,000000000034028922,,,,17424,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 2차펌프,000000000034028923,,,,17424,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 2차펌프,000000000034028924,,,,17424,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 2차펌프,000000000034028925,,,,17424,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 2차펌프,000000000034028926,,,,17424,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 2차펌프,000000000034028927,,,,17424,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 2차펌프,000000000034028928,,,,17424,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 2차펌프,000000000034028929,,,,17424,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 2차펌프,000000000034028930,,,,17424,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 2차펌프,000000000034028931,,,,17424,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 2차펌프,000000000034028932,,,,17424,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 2차펌프,000000000034028933,,,,17424,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 2차펌프,000000000034028934,,,,17424,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 2차펌프,000000000034028935,,,,17424,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 2차펌프,000000000034028936,,,,17424,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 Drain 설비,000000000034028937,,,,17424,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 Drain 설비,000000000034028938,,,,17424,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 Drain 설비,000000000034028939,,,,17424,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 Drain 설비,000000000034028940,오동작/계기불량/작동불량,직접입력,직접입력,13450,293,F,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 Drain 설비,000000000034028940,오동작/계기불량/작동불량,노후/장기사용,부품/자재 교체,135,714,F,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 Drain 설비,000000000034028940,,,,2088,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 Drain 설비,000000000034028941,,,,17424,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 Drain 설비,000000000034028942,,,,17424,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 SMV,000000000034028943,접점불량/스파크발생 ,부품/자재 불량,부품/자재 교체,7624,452,F,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 SMV,000000000034028943,,,,9360,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 SMV,000000000034028944,,,,17424,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 SMV,000000000034028945,,,,17424,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 SMV,000000000034028946,,,,17424,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 SMV,000000000034028947,,,,17424,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 SMV,000000000034028948,,,,17424,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 SMV,000000000034028949,,,,17424,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 SMV,000000000034028950,,,,17424,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 SMV,000000000034028951,,,,17424,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 SMV,000000000034028952,,,,17424,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 SMV,000000000034028953,,,,17424,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 SMV,000000000034028954,,,,17424,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 공기압축설비,000000000034029213,,,,17424,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 공기압축설비,000000000034029214,,,,17424,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 공기압축설비,000000000034029215,,,,17424,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 공기압축설비,000000000034029216,,,,17424,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 공기압축설비,000000000034029217,,,,17424,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,공통 수처리설비,000000000034029218,,,,17424,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,공통 수처리설비,000000000034029219,,,,17424,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,공통 수처리설비,000000000034029220,,,,17424,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,공통 수처리설비,000000000034029221,,,,17424,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,공통 수처리설비,000000000034029222,,,,17424,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 공기압축설비,000000000034029223,,,,17424,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 공기압축설비,000000000034029224,,,,17424,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 공기압축설비,000000000034029225,,,,14251,*,F,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 공기압축설비,000000000034029225,,,,2808,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 공기압축설비,000000000034029226,,,,17424,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 공기압축설비,000000000034029227,,,,17424,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 공기압축설비,000000000034029228,,,,17424,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,공통 수처리설비,000000000034029229,,,,17424,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 공기압축설비,000000000034029230,,,,17424,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,공통 수처리설비,000000000034029231,,,,17424,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,공통 수처리설비,000000000034029232,,,,17424,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 공기압축설비,000000000034029233,,,,17424,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,공통 수처리설비,000000000034029234,오동작/계기불량/작동불량,이완/밀봉/고정 불량,밀봉/조임 작업,7856,4464,F,,,,,,,,,,,,,,,,,,,
인천기지본부,공통 수처리설비,000000000034029234,,,,9360,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,공통 수처리설비,000000000034029235,,,,17424,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,공통 수처리설비,000000000034029237,,,,17424,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 2차펌프,000000000034029246,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 2차펌프,000000000034029247,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 2차펌프,000000000034029248,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 2차펌프,000000000034029249,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 SMV,000000000034029250,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 SMV,000000000034029251,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 SMV,000000000034029252,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,공통 계량설비,000000000034029268,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 2차펌프,000000000034029282,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 2차펌프,000000000034029283,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 2차펌프,000000000034029284,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 2차펌프,000000000034029285,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 2차펌프,000000000034029286,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 2차펌프,000000000034029287,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 2차펌프,000000000034029288,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 2차펌프,000000000034029289,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 SMV,000000000034029290,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 SMV,000000000034029291,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 SMV,000000000034029292,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 SMV,000000000034029293,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 SMV,000000000034029294,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 SMV,000000000034029295,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,공통 계량설비,000000000034029310,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 2차펌프,000000000034029315,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 2차펌프,000000000034029316,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 2차펌프,000000000034029317,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 2차펌프,000000000034029318,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 2차펌프,000000000034029319,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 2차펌프,000000000034029320,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 2차펌프,000000000034029321,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 2차펌프,000000000034029322,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 2차펌프,000000000034029323,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 2차펌프,000000000034029324,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 2차펌프,000000000034029325,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 2차펌프,000000000034029326,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 2차펌프,000000000034029327,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 2차펌프,000000000034029328,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 2차펌프,000000000034029329,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 2차펌프,000000000034029330,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 SMV,000000000034029332,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 SMV,000000000034029333,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 SMV,000000000034029334,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 SMV,000000000034029335,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 SMV,000000000034029336,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 SMV,000000000034029337,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 SMV,000000000034029338,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 SMV,000000000034029339,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 SMV,000000000034029340,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 2차펌프,000000000034029341,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 2차펌프,000000000034029342,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 2차펌프,000000000034029343,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 2차펌프,000000000034029344,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 2차펌프,000000000034029345,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 2차펌프,000000000034029346,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 2차펌프,000000000034029347,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 2차펌프,000000000034029348,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 2차펌프,000000000034029349,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 2차펌프,000000000034029350,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 2차펌프,000000000034029351,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 2차펌프,000000000034029352,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 2차펌프,000000000034029353,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 2차펌프,000000000034029354,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 2차펌프,000000000034029355,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 2차펌프,000000000034029356,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 2차펌프,000000000034029357,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 2차펌프,000000000034029358,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 2차펌프,000000000034029359,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 2차펌프,000000000034029360,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,공통 계량설비,000000000034029361,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,공통 연료가스설비,000000000034029362,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 2차펌프,000000000034029363,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 2차펌프,000000000034029364,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 2차펌프,000000000034029365,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 2차펌프,000000000034029366,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 2차펌프,000000000034029367,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 2차펌프,000000000034029368,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,공통 연료가스설비,000000000034029369,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,공통 연료가스설비,000000000034029370,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 2차펌프,000000000034029371,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 2차펌프,000000000034029372,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 2차펌프,000000000034029373,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 2차펌프,000000000034029374,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 2차펌프,000000000034029375,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 2차펌프,000000000034029376,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 2차펌프,000000000034029377,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 2차펌프,000000000034029378,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 2차펌프,000000000034029380,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 2차펌프,000000000034029381,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 2차펌프,000000000034029382,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 SMV,000000000034029383,직접입력,직접입력,교정/조정/재설정 작업,6057,291,F,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 SMV,000000000034029383,,,,10680,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 SMV,000000000034029384,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 SMV,000000000034029385,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 SMV,000000000034029386,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 SMV,000000000034029387,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 SMV,000000000034029388,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,공통 연료가스설비,000000000034029389,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,공통 연료가스설비,000000000034029390,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,공통 계량설비,000000000034029437,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,공통 연료가스설비,000000000034029438,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
통영기지본부,2공장 염소처리설비,000000000034029698,,,,21312,*,C,,,,,,,,,,,,,,,,,,,
통영기지본부,2공장 염소처리설비,000000000034029699,,,,21312,*,C,,,,,,,,,,,,,,,,,,,
통영기지본부,1공장 염소처리설비,000000000034029700,,,,21312,*,C,,,,,,,,,,,,,,,,,,,
통영기지본부,1공장 염소처리설비,000000000034029701,,,,21312,*,C,,,,,,,,,,,,,,,,,,,
통영기지본부,1공장 재액화설비,000000000034029702,,,,13944,*,C,,,,,,,,,,,,,,,,,,,
통영기지본부,1공장 재액화설비,000000000034029703,,,,13944,*,C,,,,,,,,,,,,,,,,,,,
통영기지본부,1공장 재액화설비,000000000034029704,,,,13944,*,C,,,,,,,,,,,,,,,,,,,
통영기지본부,1공장 재액화설비,000000000034029705,,,,13944,*,C,,,,,,,,,,,,,,,,,,,
통영기지본부,1공장 재액화설비,000000000034029706,,,,13944,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,공통 연료가스설비,000000000034029736,,,,41808,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,공통 연료가스설비,000000000034029764,,,,41808,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,공통 연료가스설비,000000000034029765,,,,41808,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,2공장 Drain 설비,000000000034029766,,,,41808,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,2공장 Drain 설비,000000000034029828,,,,41808,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 Drain 설비,000000000034029831,,,,30504,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 Drain 설비,000000000034029832,,,,30504,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 1차펌프,000000000034030302,,,,21072,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 1차펌프,000000000034030303,,,,21072,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 Drain 설비,000000000034030304,,,,21072,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 Drain 설비,000000000034030320,,,,4992,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 Drain 설비,000000000034030321,,,,4992,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 Drain 설비,000000000034030322,,,,4992,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 Drain 설비,000000000034030323,,,,4992,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 Drain 설비,000000000034030324,,,,4992,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 Drain 설비,000000000034030325,,,,4992,*,C,,,,,,,,,,,,,,,,,,,
제주기지본부,1부두,000000000034030416,,,,4752,*,C,,,,,,,,,,,,,,,,,,,
제주기지본부,1부두,000000000034030417,,,,4752,*,C,,,,,,,,,,,,,,,,,,,
제주기지본부,1부두,000000000034030418,,,,4752,*,C,,,,,,,,,,,,,,,,,,,
제주기지본부,1부두,000000000034030435,,,,4752,*,C,,,,,,,,,,,,,,,,,,,
제주기지본부,1부두,000000000034030436,,,,4752,*,C,,,,,,,,,,,,,,,,,,,
제주기지본부,1부두,000000000034030437,,,,4752,*,C,,,,,,,,,,,,,,,,,,,
제주기지본부,1부두,000000000034030454,,,,4752,*,C,,,,,,,,,,,,,,,,,,,
제주기지본부,1부두,000000000034030455,,,,4752,*,C,,,,,,,,,,,,,,,,,,,
제주기지본부,1부두,000000000034030456,,,,4752,*,C,,,,,,,,,,,,,,,,,,,
제주기지본부,1부두,000000000034030473,,,,4752,*,C,,,,,,,,,,,,,,,,,,,
제주기지본부,1부두,000000000034030474,,,,4752,*,C,,,,,,,,,,,,,,,,,,,
제주기지본부,1부두,000000000034030475,,,,4752,*,C,,,,,,,,,,,,,,,,,,,
제주기지본부,1부두,000000000034030477,,,,4752,*,C,,,,,,,,,,,,,,,,,,,
제주기지본부,1부두,000000000034030478,,,,4752,*,C,,,,,,,,,,,,,,,,,,,
제주기지본부,1부두,000000000034030479,,,,4752,*,C,,,,,,,,,,,,,,,,,,,
제주기지본부,1부두,000000000034030480,,,,4752,*,C,,,,,,,,,,,,,,,,,,,
제주기지본부,1부두,000000000034030481,,,,4752,*,C,,,,,,,,,,,,,,,,,,,
제주기지본부,1부두,000000000034030482,,,,4752,*,C,,,,,,,,,,,,,,,,,,,
제주기지본부,1부두,000000000034030483,,,,4752,*,C,,,,,,,,,,,,,,,,,,,
제주기지본부,1부두,000000000034030484,,,,4752,*,C,,,,,,,,,,,,,,,,,,,
제주기지본부,1부두,000000000034030485,,,,4752,*,C,,,,,,,,,,,,,,,,,,,
제주기지본부,1부두,000000000034030486,,,,4752,*,C,,,,,,,,,,,,,,,,,,,
제주기지본부,1부두,000000000034030487,,,,4752,*,C,,,,,,,,,,,,,,,,,,,
제주기지본부,1부두,000000000034030488,,,,4752,*,C,,,,,,,,,,,,,,,,,,,
제주기지본부,1부두,000000000034030489,,,,4752,*,C,,,,,,,,,,,,,,,,,,,
제주기지본부,1부두,000000000034030490,,,,4752,*,C,,,,,,,,,,,,,,,,,,,
제주기지본부,1부두,000000000034030491,,,,4752,*,C,,,,,,,,,,,,,,,,,,,
제주기지본부,1부두,000000000034030492,,,,4752,*,C,,,,,,,,,,,,,,,,,,,
제주기지본부,1부두,000000000034030493,,,,4752,*,C,,,,,,,,,,,,,,,,,,,
제주기지본부,1부두,000000000034030494,,,,4752,*,C,,,,,,,,,,,,,,,,,,,
제주기지본부,1부두,000000000034030495,,,,4752,*,C,,,,,,,,,,,,,,,,,,,
제주기지본부,1부두,000000000034030496,,,,4752,*,C,,,,,,,,,,,,,,,,,,,
제주기지본부,1부두,000000000034030497,,,,4752,*,C,,,,,,,,,,,,,,,,,,,
제주기지본부,1부두,000000000034030498,,,,4752,*,C,,,,,,,,,,,,,,,,,,,
제주기지본부,1부두,000000000034030499,,,,4752,*,C,,,,,,,,,,,,,,,,,,,
제주기지본부,1부두,000000000034030500,,,,4752,*,C,,,,,,,,,,,,,,,,,,,
제주기지본부,1부두,000000000034030501,,,,4752,*,C,,,,,,,,,,,,,,,,,,,
제주기지본부,1부두,000000000034030502,,,,4752,*,C,,,,,,,,,,,,,,,,,,,
