플랜트,위치,설비,고장 모드,고장 원인,고장 조치사항,작동시간,보수시간,상태플래그,Column_10,Column_11,Column_12,Column_13,Column_14,Column_15,Column_16,Column_17,Column_18,Column_19,Column_20,Column_21,Column_22-T,Column_23,Column_25
인천기지본부,1공장 2차펌프,000000000034029323,,,,17016,*,C,,,,,,,,,,,,,,,
인천기지본부,1공장 2차펌프,000000000034029324,,,,17016,*,C,,,,,,,,,,,,,,,
인천기지본부,1공장 2차펌프,000000000034029325,,,,17016,*,C,,,,,,,,,,,,,,,
인천기지본부,1공장 2차펌프,000000000034029326,,,,17016,*,C,,,,,,,,,,,,,,,
인천기지본부,1공장 2차펌프,000000000034029327,,,,17016,*,C,,,,,,,,,,,,,,,
인천기지본부,1공장 2차펌프,000000000034029328,,,,17016,*,C,,,,,,,,,,,,,,,
인천기지본부,1공장 2차펌프,000000000034029329,,,,17016,*,C,,,,,,,,,,,,,,,
인천기지본부,1공장 2차펌프,000000000034029330,,,,17016,*,C,,,,,,,,,,,,,,,
인천기지본부,1공장 SMV,000000000034029332,,,,17016,*,C,,,,,,,,,,,,,,,
인천기지본부,1공장 SMV,000000000034029333,,,,17016,*,C,,,,,,,,,,,,,,,
인천기지본부,1공장 SMV,000000000034029334,,,,17016,*,C,,,,,,,,,,,,,,,
인천기지본부,1공장 SMV,000000000034029335,,,,17016,*,C,,,,,,,,,,,,,,,
인천기지본부,1공장 SMV,000000000034029336,,,,17016,*,C,,,,,,,,,,,,,,,
인천기지본부,1공장 SMV,000000000034029337,,,,17016,*,C,,,,,,,,,,,,,,,
인천기지본부,1공장 SMV,000000000034029338,,,,17016,*,C,,,,,,,,,,,,,,,
인천기지본부,1공장 SMV,000000000034029339,,,,17016,*,C,,,,,,,,,,,,,,,
인천기지본부,1공장 SMV,000000000034029340,,,,17016,*,C,,,,,,,,,,,,,,,
인천기지본부,1공장 2차펌프,000000000034029341,,,,17016,*,C,,,,,,,,,,,,,,,
인천기지본부,1공장 2차펌프,000000000034029342,,,,17016,*,C,,,,,,,,,,,,,,,
인천기지본부,1공장 2차펌프,000000000034029343,,,,17016,*,C,,,,,,,,,,,,,,,
인천기지본부,1공장 2차펌프,000000000034029344,,,,17016,*,C,,,,,,,,,,,,,,,
인천기지본부,1공장 2차펌프,000000000034029345,,,,17016,*,C,,,,,,,,,,,,,,,
인천기지본부,1공장 2차펌프,000000000034029346,,,,17016,*,C,,,,,,,,,,,,,,,
인천기지본부,1공장 2차펌프,000000000034029347,,,,17016,*,C,,,,,,,,,,,,,,,
인천기지본부,1공장 2차펌프,000000000034029348,,,,17016,*,C,,,,,,,,,,,,,,,
인천기지본부,1공장 2차펌프,000000000034029349,,,,17016,*,C,,,,,,,,,,,,,,,
인천기지본부,1공장 2차펌프,000000000034029350,,,,17016,*,C,,,,,,,,,,,,,,,
인천기지본부,1공장 2차펌프,000000000034029351,,,,17016,*,C,,,,,,,,,,,,,,,
인천기지본부,1공장 2차펌프,000000000034029352,,,,17016,*,C,,,,,,,,,,,,,,,
인천기지본부,1공장 2차펌프,000000000034029353,,,,17016,*,C,,,,,,,,,,,,,,,
인천기지본부,1공장 2차펌프,000000000034029354,,,,17016,*,C,,,,,,,,,,,,,,,
인천기지본부,1공장 2차펌프,000000000034029355,,,,17016,*,C,,,,,,,,,,,,,,,
인천기지본부,1공장 2차펌프,000000000034029356,,,,17016,*,C,,,,,,,,,,,,,,,
인천기지본부,1공장 2차펌프,000000000034029357,,,,17016,*,C,,,,,,,,,,,,,,,
인천기지본부,1공장 2차펌프,000000000034029358,,,,17016,*,C,,,,,,,,,,,,,,,
인천기지본부,1공장 2차펌프,000000000034029359,,,,17016,*,C,,,,,,,,,,,,,,,
인천기지본부,1공장 2차펌프,000000000034029360,,,,17016,*,C,,,,,,,,,,,,,,,
인천기지본부,공통 계량설비,000000000034029361,,,,17016,*,C,,,,,,,,,,,,,,,
인천기지본부,공통 연료가스설비,000000000034029362,,,,17016,*,C,,,,,,,,,,,,,,,
인천기지본부,1공장 2차펌프,000000000034029363,,,,17016,*,C,,,,,,,,,,,,,,,
인천기지본부,1공장 2차펌프,000000000034029364,,,,17016,*,C,,,,,,,,,,,,,,,
인천기지본부,1공장 2차펌프,000000000034029365,,,,17016,*,C,,,,,,,,,,,,,,,
인천기지본부,1공장 2차펌프,000000000034029366,,,,17016,*,C,,,,,,,,,,,,,,,
인천기지본부,1공장 2차펌프,000000000034029367,,,,17016,*,C,,,,,,,,,,,,,,,
인천기지본부,1공장 2차펌프,000000000034029368,,,,17016,*,C,,,,,,,,,,,,,,,
인천기지본부,공통 연료가스설비,000000000034029369,,,,17016,*,C,,,,,,,,,,,,,,,
인천기지본부,공통 연료가스설비,000000000034029370,,,,17016,*,C,,,,,,,,,,,,,,,
인천기지본부,1공장 2차펌프,000000000034029371,,,,17016,*,C,,,,,,,,,,,,,,,
인천기지본부,1공장 2차펌프,000000000034029372,,,,17016,*,C,,,,,,,,,,,,,,,
인천기지본부,1공장 2차펌프,000000000034029373,,,,17016,*,C,,,,,,,,,,,,,,,
인천기지본부,1공장 2차펌프,000000000034029374,,,,17016,*,C,,,,,,,,,,,,,,,
인천기지본부,1공장 2차펌프,000000000034029375,,,,17016,*,C,,,,,,,,,,,,,,,
인천기지본부,1공장 2차펌프,000000000034029376,,,,17016,*,C,,,,,,,,,,,,,,,
인천기지본부,1공장 2차펌프,000000000034029377,,,,17016,*,C,,,,,,,,,,,,,,,
인천기지본부,1공장 2차펌프,000000000034029378,,,,17016,*,C,,,,,,,,,,,,,,,
인천기지본부,1공장 2차펌프,000000000034029380,,,,17016,*,C,,,,,,,,,,,,,,,
인천기지본부,1공장 2차펌프,000000000034029381,,,,17016,*,C,,,,,,,,,,,,,,,
인천기지본부,1공장 2차펌프,000000000034029382,,,,17016,*,C,,,,,,,,,,,,,,,
인천기지본부,1공장 SMV,000000000034029383,직접입력,직접입력,교정/조정/재설정 작업,6057,291,F,,,,,,,,,,,,,,,
인천기지본부,1공장 SMV,000000000034029383,,,,10632,*,C,,,,,,,,,,,,,,,
인천기지본부,1공장 SMV,000000000034029384,,,,17016,*,C,,,,,,,,,,,,,,,
인천기지본부,1공장 SMV,000000000034029385,,,,17016,*,C,,,,,,,,,,,,,,,
인천기지본부,1공장 SMV,000000000034029386,,,,17016,*,C,,,,,,,,,,,,,,,
인천기지본부,1공장 SMV,000000000034029387,,,,17016,*,C,,,,,,,,,,,,,,,
인천기지본부,1공장 SMV,000000000034029388,,,,17016,*,C,,,,,,,,,,,,,,,
인천기지본부,공통 연료가스설비,000000000034029389,,,,17016,*,C,,,,,,,,,,,,,,,
인천기지본부,공통 연료가스설비,000000000034029390,,,,17016,*,C,,,,,,,,,,,,,,,
인천기지본부,공통 계량설비,000000000034029437,,,,17016,*,C,,,,,,,,,,,,,,,
인천기지본부,공통 연료가스설비,000000000034029438,,,,17016,*,C,,,,,,,,,,,,,,,
인천기지본부,공통 연료가스설비,000000000034029736,,,,41760,*,C,,,,,,,,,,,,,,,
인천기지본부,공통 연료가스설비,000000000034029764,,,,41760,*,C,,,,,,,,,,,,,,,
인천기지본부,공통 연료가스설비,000000000034029765,,,,41760,*,C,,,,,,,,,,,,,,,
인천기지본부,2공장 Drain 설비,000000000034029766,,,,41760,*,C,,,,,,,,,,,,,,,
인천기지본부,2공장 Drain 설비,000000000034029828,,,,41760,*,C,,,,,,,,,,,,,,,
인천기지본부,1공장 Drain 설비,000000000034029831,,,,30456,*,C,,,,,,,,,,,,,,,
인천기지본부,1공장 Drain 설비,000000000034029832,,,,30456,*,C,,,,,,,,,,,,,,,
인천기지본부,1공장 Drain 설비,000000000034030304,,,,21024,*,C,,,,,,,,,,,,,,,
제주기지본부,1공장 샘플링설비,000000000034030539,,,,4704,*,C,,,,,,,,,,,,,,,
제주기지본부,1공장 샘플링설비,000000000034030540,,,,4704,*,C,,,,,,,,,,,,,,,
제주기지본부,1공장 샘플링설비,000000000034030541,,,,4704,*,C,,,,,,,,,,,,,,,
제주기지본부,1공장 샘플링설비,000000000034030542,,,,4704,*,C,,,,,,,,,,,,,,,
제주기지본부,1공장 샘플링설비,000000000034030543,,,,4704,*,C,,,,,,,,,,,,,,,
제주기지본부,1공장 샘플링설비,000000000034030544,,,,4704,*,C,,,,,,,,,,,,,,,
제주기지본부,1공장 샘플링설비,000000000034030545,,,,4704,*,C,,,,,,,,,,,,,,,
제주기지본부,1공장 샘플링설비,000000000034030546,,,,4704,*,C,,,,,,,,,,,,,,,
제주기지본부,제주기지 공통부문,000000000034030649,,,,4704,*,C,,,,,,,,,,,,,,,
제주기지본부,제주기지 공통부문,000000000034030650,,,,4704,*,C,,,,,,,,,,,,,,,
제주기지본부,제주기지 공통부문,000000000034030651,,,,4704,*,C,,,,,,,,,,,,,,,
제주기지본부,저장부문 1탱크,000000000034030655,,,,4704,*,C,,,,,,,,,,,,,,,
제주기지본부,저장부문 1탱크,000000000034030656,,,,4704,*,C,,,,,,,,,,,,,,,
제주기지본부,저장부문 1탱크,000000000034030657,,,,4704,*,C,,,,,,,,,,,,,,,
제주기지본부,저장부문 1탱크,000000000034030658,,,,4704,*,C,,,,,,,,,,,,,,,
제주기지본부,저장부문 1탱크,000000000034030659,,,,4704,*,C,,,,,,,,,,,,,,,
제주기지본부,저장부문 1탱크,000000000034030660,,,,4704,*,C,,,,,,,,,,,,,,,
제주기지본부,저장부문 1탱크,000000000034030661,,,,4704,*,C,,,,,,,,,,,,,,,
제주기지본부,저장부문 1탱크,000000000034030662,,,,4704,*,C,,,,,,,,,,,,,,,
제주기지본부,저장부문 1탱크,000000000034030663,,,,4704,*,C,,,,,,,,,,,,,,,
제주기지본부,저장부문 1탱크,000000000034030664,,,,4704,*,C,,,,,,,,,,,,,,,
제주기지본부,저장부문 1탱크,000000000034030665,,,,4704,*,C,,,,,,,,,,,,,,,
제주기지본부,저장부문 1탱크,000000000034030666,,,,4704,*,C,,,,,,,,,,,,,,,
제주기지본부,저장부문 1탱크,000000000034030667,,,,4704,*,C,,,,,,,,,,,,,,,
제주기지본부,저장부문 1탱크,000000000034030668,,,,4704,*,C,,,,,,,,,,,,,,,
제주기지본부,저장부문 1탱크,000000000034030669,,,,4704,*,C,,,,,,,,,,,,,,,
제주기지본부,저장부문 1탱크,000000000034030670,,,,4704,*,C,,,,,,,,,,,,,,,
제주기지본부,저장부문 2탱크,000000000034030760,,,,4704,*,C,,,,,,,,,,,,,,,
제주기지본부,저장부문 2탱크,000000000034030761,,,,4704,*,C,,,,,,,,,,,,,,,
제주기지본부,저장부문 2탱크,000000000034030762,,,,4704,*,C,,,,,,,,,,,,,,,
제주기지본부,저장부문 2탱크,000000000034030763,,,,4704,*,C,,,,,,,,,,,,,,,
제주기지본부,저장부문 2탱크,000000000034030764,,,,4704,*,C,,,,,,,,,,,,,,,
제주기지본부,저장부문 2탱크,000000000034030765,,,,4704,*,C,,,,,,,,,,,,,,,
제주기지본부,저장부문 2탱크,000000000034030766,,,,4704,*,C,,,,,,,,,,,,,,,
제주기지본부,저장부문 2탱크,000000000034030767,,,,4704,*,C,,,,,,,,,,,,,,,
제주기지본부,저장부문 2탱크,000000000034030768,,,,4704,*,C,,,,,,,,,,,,,,,
제주기지본부,저장부문 2탱크,000000000034030769,,,,4704,*,C,,,,,,,,,,,,,,,
제주기지본부,저장부문 2탱크,000000000034030770,,,,4704,*,C,,,,,,,,,,,,,,,
제주기지본부,저장부문 2탱크,000000000034030771,,,,4704,*,C,,,,,,,,,,,,,,,
제주기지본부,저장부문 2탱크,000000000034030772,,,,4704,*,C,,,,,,,,,,,,,,,
제주기지본부,저장부문 2탱크,000000000034030773,,,,4704,*,C,,,,,,,,,,,,,,,
제주기지본부,저장부문 2탱크,000000000034030774,,,,4704,*,C,,,,,,,,,,,,,,,
제주기지본부,저장부문 2탱크,000000000034030775,,,,4704,*,C,,,,,,,,,,,,,,,
제주기지본부,공통 MP 압축기,000000000034031290,,,,4704,*,C,,,,,,,,,,,,,,,
제주기지본부,공통 MP 압축기,000000000034031291,,,,4704,*,C,,,,,,,,,,,,,,,
제주기지본부,공통 MP 압축기,000000000034031292,,,,4704,*,C,,,,,,,,,,,,,,,
제주기지본부,공통 MP 압축기,000000000034031293,,,,4704,*,C,,,,,,,,,,,,,,,
제주기지본부,공통 MP 압축기,000000000034031294,,,,4704,*,C,,,,,,,,,,,,,,,
제주기지본부,공통 MP 압축기,000000000034031295,,,,4704,*,C,,,,,,,,,,,,,,,
제주기지본부,공통 MP 압축기,000000000034031296,,,,4704,*,C,,,,,,,,,,,,,,,
제주기지본부,공통 MP 압축기,000000000034031297,,,,4704,*,C,,,,,,,,,,,,,,,
제주기지본부,공통 MP 압축기,000000000034031298,,,,4704,*,C,,,,,,,,,,,,,,,
제주기지본부,공통 MP 압축기,000000000034031299,,,,4704,*,C,,,,,,,,,,,,,,,
제주기지본부,공통 MP 압축기,000000000034031300,,,,4704,*,C,,,,,,,,,,,,,,,
제주기지본부,공통 MP 압축기,000000000034031301,,,,4704,*,C,,,,,,,,,,,,,,,
제주기지본부,공통 MP 압축기,000000000034031302,,,,4704,*,C,,,,,,,,,,,,,,,
제주기지본부,공통 MP 압축기,000000000034031303,,,,4704,*,C,,,,,,,,,,,,,,,
제주기지본부,공통 MP 압축기,000000000034031304,,,,4704,*,C,,,,,,,,,,,,,,,
제주기지본부,공통 MP 압축기,000000000034031305,,,,4704,*,C,,,,,,,,,,,,,,,
제주기지본부,공통 MP 압축기,000000000034031306,,,,4704,*,C,,,,,,,,,,,,,,,
제주기지본부,공통 MP 압축기,000000000034031307,,,,4704,*,C,,,,,,,,,,,,,,,
제주기지본부,공통 MP 압축기,000000000034031308,,,,4704,*,C,,,,,,,,,,,,,,,
제주기지본부,공통 MP 압축기,000000000034031309,,,,4704,*,C,,,,,,,,,,,,,,,
제주기지본부,공통 MP 압축기,000000000034031310,,,,4704,*,C,,,,,,,,,,,,,,,
제주기지본부,공통 MP 압축기,000000000034031311,,,,4704,*,C,,,,,,,,,,,,,,,
제주기지본부,공통 MP 압축기,000000000034031312,,,,4704,*,C,,,,,,,,,,,,,,,
제주기지본부,공통 MP 압축기,000000000034031313,,,,4704,*,C,,,,,,,,,,,,,,,
제주기지본부,공통 MP 압축기,000000000034031314,,,,4704,*,C,,,,,,,,,,,,,,,
제주기지본부,공통 MP 압축기,000000000034031315,,,,4704,*,C,,,,,,,,,,,,,,,
제주기지본부,공통 MP 압축기,000000000034031316,,,,4704,*,C,,,,,,,,,,,,,,,
제주기지본부,공통 MP 압축기,000000000034031317,,,,4704,*,C,,,,,,,,,,,,,,,
제주기지본부,공통 MP 압축기,000000000034031318,,,,4704,*,C,,,,,,,,,,,,,,,
제주기지본부,공통 MP 압축기,000000000034031319,,,,4704,*,C,,,,,,,,,,,,,,,
제주기지본부,공통 MP 압축기,000000000034031320,,,,4704,*,C,,,,,,,,,,,,,,,
제주기지본부,공통 MP 압축기,000000000034031321,,,,4704,*,C,,,,,,,,,,,,,,,
제주기지본부,공통 MP 압축기,000000000034031322,,,,4704,*,C,,,,,,,,,,,,,,,
제주기지본부,공통 MP 압축기,000000000034031328,,,,4704,*,C,,,,,,,,,,,,,,,
제주기지본부,공통 MP 압축기,000000000034031465,,,,4704,*,C,,,,,,,,,,,,,,,
제주기지본부,공통 MP 압축기,000000000034031466,,,,4704,*,C,,,,,,,,,,,,,,,
제주기지본부,공통 MP 압축기,000000000034031467,,,,4704,*,C,,,,,,,,,,,,,,,
제주기지본부,공통 MP 압축기,000000000034031468,,,,4704,*,C,,,,,,,,,,,,,,,
제주기지본부,공통 MP 압축기,000000000034031469,,,,4704,*,C,,,,,,,,,,,,,,,
제주기지본부,공통 MP 압축기,000000000034031470,,,,4704,*,C,,,,,,,,,,,,,,,
제주기지본부,공통 MP 압축기,000000000034031471,,,,4704,*,C,,,,,,,,,,,,,,,
제주기지본부,공통 MP 압축기,000000000034031472,,,,4704,*,C,,,,,,,,,,,,,,,
제주기지본부,공통 MP 압축기,000000000034031473,,,,4704,*,C,,,,,,,,,,,,,,,
제주기지본부,공통 MP 압축기,000000000034031474,,,,4704,*,C,,,,,,,,,,,,,,,
제주기지본부,공통 MP 압축기,000000000034031475,,,,4704,*,C,,,,,,,,,,,,,,,
제주기지본부,공통 MP 압축기,000000000034031476,,,,4704,*,C,,,,,,,,,,,,,,,
제주기지본부,공통 MP 압축기,000000000034031477,,,,4704,*,C,,,,,,,,,,,,,,,
제주기지본부,공통 MP 압축기,000000000034031478,,,,4704,*,C,,,,,,,,,,,,,,,
제주기지본부,공통 MP 압축기,000000000034031479,,,,4704,*,C,,,,,,,,,,,,,,,
제주기지본부,공통 MP 압축기,000000000034031480,,,,4704,*,C,,,,,,,,,,,,,,,
제주기지본부,공통 MP 압축기,000000000034031481,,,,4704,*,C,,,,,,,,,,,,,,,
제주기지본부,공통 MP 압축기,000000000034031482,,,,4704,*,C,,,,,,,,,,,,,,,
제주기지본부,공통 MP 압축기,000000000034031483,,,,4704,*,C,,,,,,,,,,,,,,,
제주기지본부,공통 MP 압축기,000000000034031484,,,,4704,*,C,,,,,,,,,,,,,,,
제주기지본부,공통 MP 압축기,000000000034031485,,,,4704,*,C,,,,,,,,,,,,,,,
제주기지본부,공통 MP 압축기,000000000034031486,,,,4704,*,C,,,,,,,,,,,,,,,
제주기지본부,공통 MP 압축기,000000000034031487,,,,4704,*,C,,,,,,,,,,,,,,,
제주기지본부,공통 MP 압축기,000000000034031488,,,,4704,*,C,,,,,,,,,,,,,,,
제주기지본부,공통 MP 압축기,000000000034031489,,,,4704,*,C,,,,,,,,,,,,,,,
제주기지본부,공통 MP 압축기,000000000034031490,,,,4704,*,C,,,,,,,,,,,,,,,
제주기지본부,공통 MP 압축기,000000000034031491,,,,4704,*,C,,,,,,,,,,,,,,,
제주기지본부,공통 MP 압축기,000000000034031492,,,,4704,*,C,,,,,,,,,,,,,,,
제주기지본부,공통 MP 압축기,000000000034031493,,,,4704,*,C,,,,,,,,,,,,,,,
제주기지본부,공통 MP 압축기,000000000034031494,,,,4704,*,C,,,,,,,,,,,,,,,
제주기지본부,공통 MP 압축기,000000000034031495,,,,4704,*,C,,,,,,,,,,,,,,,
제주기지본부,공통 MP 압축기,000000000034031496,,,,4704,*,C,,,,,,,,,,,,,,,
제주기지본부,공통 MP 압축기,000000000034031497,,,,4704,*,C,,,,,,,,,,,,,,,
제주기지본부,공통 MP 압축기,000000000034031503,,,,4704,*,C,,,,,,,,,,,,,,,
제주기지본부,공통 소각설비,000000000034031546,,,,4704,*,C,,,,,,,,,,,,,,,
제주기지본부,공통 소각설비,000000000034031549,,,,4704,*,C,,,,,,,,,,,,,,,
제주기지본부,공통 소각설비,000000000034031551,,,,4704,*,C,,,,,,,,,,,,,,,
제주기지본부,공통 소각설비,000000000034031552,,,,4704,*,C,,,,,,,,,,,,,,,
제주기지본부,공통 소각설비,000000000034031553,,,,4704,*,C,,,,,,,,,,,,,,,
제주기지본부,공통 소각설비,000000000034031554,,,,4704,*,C,,,,,,,,,,,,,,,
제주기지본부,1공장 2차펌프,000000000034031586,,,,4704,*,C,,,,,,,,,,,,,,,
제주기지본부,1공장 2차펌프,000000000034031587,,,,4704,*,C,,,,,,,,,,,,,,,
제주기지본부,1공장 2차펌프,000000000034031589,,,,4704,*,C,,,,,,,,,,,,,,,
제주기지본부,1공장 2차펌프,000000000034031590,,,,4704,*,C,,,,,,,,,,,,,,,
제주기지본부,1공장 2차펌프,000000000034031591,,,,4704,*,C,,,,,,,,,,,,,,,
제주기지본부,1공장 2차펌프,000000000034031592,,,,4704,*,C,,,,,,,,,,,,,,,
제주기지본부,1공장 2차펌프,000000000034031593,,,,4704,*,C,,,,,,,,,,,,,,,
제주기지본부,1공장 2차펌프,000000000034031627,,,,4704,*,C,,,,,,,,,,,,,,,
제주기지본부,1공장 2차펌프,000000000034031628,,,,4704,*,C,,,,,,,,,,,,,,,
제주기지본부,1공장 2차펌프,000000000034031630,,,,4704,*,C,,,,,,,,,,,,,,,
제주기지본부,1공장 2차펌프,000000000034031631,,,,4704,*,C,,,,,,,,,,,,,,,
제주기지본부,1공장 2차펌프,000000000034031632,,,,4704,*,C,,,,,,,,,,,,,,,
제주기지본부,1공장 2차펌프,000000000034031633,,,,4704,*,C,,,,,,,,,,,,,,,
제주기지본부,1공장 2차펌프,000000000034031634,,,,4704,*,C,,,,,,,,,,,,,,,
제주기지본부,1공장 2차펌프,000000000034031667,,,,4704,*,C,,,,,,,,,,,,,,,
제주기지본부,1공장 2차펌프,000000000034031668,,,,4704,*,C,,,,,,,,,,,,,,,
제주기지본부,1공장 2차펌프,000000000034031670,,,,4704,*,C,,,,,,,,,,,,,,,
제주기지본부,1공장 2차펌프,000000000034031671,,,,4704,*,C,,,,,,,,,,,,,,,
제주기지본부,1공장 2차펌프,000000000034031672,,,,4704,*,C,,,,,,,,,,,,,,,
제주기지본부,1공장 2차펌프,000000000034031673,,,,4704,*,C,,,,,,,,,,,,,,,
제주기지본부,1공장 2차펌프,000000000034031674,,,,4704,*,C,,,,,,,,,,,,,,,
제주기지본부,1공장 2차펌프,000000000034031707,,,,4704,*,C,,,,,,,,,,,,,,,
제주기지본부,1공장 2차펌프,000000000034031708,,,,4704,*,C,,,,,,,,,,,,,,,
제주기지본부,1공장 2차펌프,000000000034031710,,,,4704,*,C,,,,,,,,,,,,,,,
제주기지본부,1공장 2차펌프,000000000034031711,,,,4704,*,C,,,,,,,,,,,,,,,
제주기지본부,1공장 2차펌프,000000000034031712,,,,4704,*,C,,,,,,,,,,,,,,,
제주기지본부,1공장 2차펌프,000000000034031713,,,,4704,*,C,,,,,,,,,,,,,,,
제주기지본부,1공장 2차펌프,000000000034031714,,,,4704,*,C,,,,,,,,,,,,,,,
제주기지본부,1공장 SMV,000000000034031788,,,,4704,*,C,,,,,,,,,,,,,,,
제주기지본부,1공장 SMV,000000000034031789,,,,4704,*,C,,,,,,,,,,,,,,,
제주기지본부,1공장 SMV,000000000034031790,,,,4704,*,C,,,,,,,,,,,,,,,
제주기지본부,1공장 SMV,000000000034031791,,,,4704,*,C,,,,,,,,,,,,,,,
제주기지본부,1공장 SMV,000000000034031792,,,,4704,*,C,,,,,,,,,,,,,,,
제주기지본부,1공장 SMV,000000000034031793,,,,4704,*,C,,,,,,,,,,,,,,,
제주기지본부,1공장 SMV,000000000034031794,,,,4704,*,C,,,,,,,,,,,,,,,
제주기지본부,1공장 SMV,000000000034031795,,,,4704,*,C,,,,,,,,,,,,,,,
제주기지본부,1공장 SMV,000000000034031796,,,,4704,*,C,,,,,,,,,,,,,,,
제주기지본부,1공장 SMV,000000000034031797,,,,4704,*,C,,,,,,,,,,,,,,,
제주기지본부,공통 계량설비,000000000034031817,,,,4704,*,C,,,,,,,,,,,,,,,
제주기지본부,공통 계량설비,000000000034031818,,,,4704,*,C,,,,,,,,,,,,,,,
제주기지본부,공통 계량설비,000000000034031819,,,,4704,*,C,,,,,,,,,,,,,,,
제주기지본부,공통 계량설비,000000000034031820,,,,4704,*,C,,,,,,,,,,,,,,,
제주기지본부,공통 계량설비,000000000034031821,,,,4704,*,C,,,,,,,,,,,,,,,
제주기지본부,공통 계량설비,000000000034031822,,,,4704,*,C,,,,,,,,,,,,,,,
제주기지본부,공통 계량설비,000000000034031823,,,,4704,*,C,,,,,,,,,,,,,,,
제주기지본부,공통 계량설비,000000000034031824,,,,4704,*,C,,,,,,,,,,,,,,,
제주기지본부,공통 계량설비,000000000034031825,,,,4704,*,C,,,,,,,,,,,,,,,
제주기지본부,공통 계량설비,000000000034031828,,,,4704,*,C,,,,,,,,,,,,,,,
제주기지본부,공통 계량설비,000000000034031829,,,,4704,*,C,,,,,,,,,,,,,,,
제주기지본부,공통 부취설비,000000000034031844,,,,4704,*,C,,,,,,,,,,,,,,,
제주기지본부,공통 부취설비,000000000034031845,,,,4704,*,C,,,,,,,,,,,,,,,
제주기지본부,공통 부취설비,000000000034031849,,,,4704,*,C,,,,,,,,,,,,,,,
제주기지본부,공통 부취설비,000000000034031851,,,,4704,*,C,,,,,,,,,,,,,,,
제주기지본부,공통 부취설비,000000000034031852,,,,4704,*,C,,,,,,,,,,,,,,,
제주기지본부,공통 부취설비,000000000034031853,,,,4704,*,C,,,,,,,,,,,,,,,
제주기지본부,공통 부취설비,000000000034031854,,,,4704,*,C,,,,,,,,,,,,,,,
제주기지본부,공통 부취설비,000000000034031855,,,,4704,*,C,,,,,,,,,,,,,,,
제주기지본부,공통 부취설비,000000000034031856,,,,4704,*,C,,,,,,,,,,,,,,,
제주기지본부,공통 부취설비,000000000034031857,,,,4704,*,C,,,,,,,,,,,,,,,
제주기지본부,공통 부취설비,000000000034031858,,,,4704,*,C,,,,,,,,,,,,,,,
제주기지본부,공통 부취설비,000000000034031859,,,,4704,*,C,,,,,,,,,,,,,,,
제주기지본부,공통 부취설비,000000000034031860,,,,4704,*,C,,,,,,,,,,,,,,,
제주기지본부,공통 부취설비,000000000034031861,,,,4704,*,C,,,,,,,,,,,,,,,
제주기지본부,공통 부취설비,000000000034031862,,,,4704,*,C,,,,,,,,,,,,,,,
제주기지본부,공통 부취설비,000000000034031863,,,,4704,*,C,,,,,,,,,,,,,,,
제주기지본부,공통 부취설비,000000000034031864,,,,4704,*,C,,,,,,,,,,,,,,,
제주기지본부,공통 부취설비,000000000034031866,,,,4704,*,C,,,,,,,,,,,,,,,
제주기지본부,공통 부취설비,000000000034031867,,,,4704,*,C,,,,,,,,,,,,,,,
제주기지본부,공통 부취설비,000000000034031868,,,,4704,*,C,,,,,,,,,,,,,,,
제주기지본부,공통 부취설비,000000000034031869,,,,4704,*,C,,,,,,,,,,,,,,,
제주기지본부,공통 부취설비,000000000034031870,,,,4704,*,C,,,,,,,,,,,,,,,
제주기지본부,1공장 공기압축설비,000000000034032082,,,,4704,*,C,,,,,,,,,,,,,,,
제주기지본부,1공장 공기압축설비,000000000034032083,,,,4704,*,C,,,,,,,,,,,,,,,
제주기지본부,1공장 공기압축설비,000000000034032084,,,,4704,*,C,,,,,,,,,,,,,,,
제주기지본부,1공장 공기압축설비,000000000034032085,,,,4704,*,C,,,,,,,,,,,,,,,
제주기지본부,1공장 공기압축설비,000000000034032086,,,,4704,*,C,,,,,,,,,,,,,,,
제주기지본부,1공장 공기압축설비,000000000034032087,,,,4704,*,C,,,,,,,,,,,,,,,
제주기지본부,1공장 공기압축설비,000000000034032088,,,,4704,*,C,,,,,,,,,,,,,,,
제주기지본부,1공장 공기압축설비,000000000034032089,,,,4704,*,C,,,,,,,,,,,,,,,
제주기지본부,1공장 공기압축설비,000000000034032090,,,,4704,*,C,,,,,,,,,,,,,,,
제주기지본부,1공장 공기압축설비,000000000034032091,,,,4704,*,C,,,,,,,,,,,,,,,
제주기지본부,1공장 공기압축설비,000000000034032096,,,,4704,*,C,,,,,,,,,,,,,,,
제주기지본부,1공장 공기압축설비,000000000034032098,,,,4704,*,C,,,,,,,,,,,,,,,
제주기지본부,1공장 공기압축설비,000000000034032099,,,,4704,*,C,,,,,,,,,,,,,,,
제주기지본부,1공장 공기압축설비,000000000034032100,,,,4704,*,C,,,,,,,,,,,,,,,
제주기지본부,1공장 공기압축설비,000000000034032101,,,,4704,*,C,,,,,,,,,,,,,,,
제주기지본부,1공장 공기압축설비,000000000034032102,,,,4704,*,C,,,,,,,,,,,,,,,
제주기지본부,1공장 공기압축설비,000000000034032103,,,,4704,*,C,,,,,,,,,,,,,,,
제주기지본부,1공장 공기압축설비,000000000034032104,,,,4704,*,C,,,,,,,,,,,,,,,
제주기지본부,1공장 공기압축설비,000000000034032105,,,,4704,*,C,,,,,,,,,,,,,,,
